RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9221,15600399,Trentino,598,France,Male,60,4,0,1,1,0,197727.14,1
9222,15576216,Chienezie,655,Germany,Female,37,4,108862.76,1,1,0,79555.08,1
9223,15620750,Sugden,559,France,Male,28,3,141099.43,1,1,1,15607.27,0
9224,15623489,Tu,543,France,Female,67,0,128843.67,1,1,1,134612.48,0
9225,15667944,Onuchukwu,679,France,Male,39,0,86843.61,1,0,1,159830.58,0
9226,15584928,Ugochukwutubelum,594,Germany,Female,32,4,120074.97,2,1,1,162961.79,0
9227,15779913,Davidson,586,France,Male,27,5,130231.8,2,1,1,192427.16,0
9228,15644977,Goddard,776,France,Female,31,5,0,2,1,0,92647.94,0
9229,15749679,Beck,699,France,Male,39,2,109724.38,1,1,1,180022.39,0
9230,15629010,Beam,847,Germany,Female,35,5,111743.43,1,1,1,183584.14,0
9231,15768465,Sheppard,582,Germany,Male,35,8,121309.17,2,1,1,28750.67,0
9232,15767781,Godfrey,648,France,Male,38,10,82697.28,1,1,0,74846.67,0
9233,15635364,Gray,618,France,Female,49,9,44301.43,3,1,1,89729.3,1
9234,15722004,Hsiung,543,France,Female,31,4,138317.94,1,0,0,61843.73,0
9235,15766044,Cameron,642,Germany,Male,49,4,120688.61,1,1,0,24770.22,1
9236,15586680,Fleming,462,France,Male,27,4,176913.52,1,1,0,80587.27,0
9237,15635388,Austin,640,Spain,Male,47,6,89047.14,1,1,0,116286.25,0
9238,15655175,Wallace,740,Germany,Male,40,4,114318.78,2,1,0,129333.69,1
9239,15639133,Ku,773,France,Female,50,4,0,2,1,0,129372.94,0
9240,15799653,Fiorentino,583,Germany,Female,32,7,94753.55,2,1,1,18149.03,0
9241,15723872,Buccho,589,Spain,Female,46,10,0,2,0,1,168369.37,0
9242,15775627,Gordon,509,France,Male,35,8,0,2,0,1,67431.28,0
9243,15630704,Haworth,612,Germany,Male,32,9,106520.73,2,1,0,177092.16,0
9244,15815534,Guidry,505,Spain,Male,37,0,134006.39,1,1,1,93736.69,0
9245,15697249,Lettiere,546,Germany,Female,25,3,132837.7,1,1,0,131647.31,0
9246,15681316,Tai,681,France,Female,41,0,120549.29,2,1,0,175722.31,0
9247,15682523,Chigozie,762,France,Male,20,1,139432.55,1,1,1,85606.83,0
9248,15650244,Bezrukov,786,Spain,Male,29,7,80895.44,2,1,0,64945.57,0
9249,15648638,Chia,629,Spain,Male,34,6,0,2,1,0,190347.72,0
9250,15795747,Sheppard,787,Spain,Female,39,7,171646.76,1,0,1,100791.36,0
9251,15607330,Vasilyev,713,Spain,Male,42,0,109121.71,1,0,1,167873.49,0
9252,15624013,Maxwell,541,France,Female,39,6,109844.81,1,1,0,25289.23,0
9253,15800805,Maher,451,France,Female,31,7,140931.82,1,0,1,20388.77,0
9254,15667321,Cocci,644,Spain,Male,49,10,0,2,1,1,145089.64,0
9255,15601116,P'an,686,France,Male,32,6,0,2,1,1,179093.26,0
9256,15622033,Rapuluchukwu,847,Germany,Female,41,3,101543.51,4,1,0,16025.17,1
9257,15758451,Azuka,765,Germany,Male,37,7,102708.77,1,1,0,9087.81,0
9258,15688689,Esposito,678,Germany,Female,37,8,149000.91,2,1,1,21472.42,0
9259,15652674,Hou,539,France,Male,20,0,83459.86,1,1,1,146752.67,0
9260,15806327,Cyril,800,France,Female,40,3,75893.11,2,1,0,132562.23,0
9261,15649618,Tomlinson,799,Germany,Female,39,7,167395.6,2,0,1,139537.43,0
9262,15677117,Crawford,629,France,Female,61,6,0,2,1,1,133672.61,0
9263,15751445,Chikwado,734,Germany,Female,52,6,71283.09,2,0,1,38984.37,0
9264,15749669,Hargreaves,542,France,Female,31,3,0,2,1,1,115217.59,0
9265,15656351,Laidley,414,Spain,Male,60,3,0,2,1,1,93844.82,0
9266,15667438,Ferguson,675,France,Female,38,1,104016.88,1,0,0,22068.83,1
9267,15682273,Burns,683,France,Female,38,5,127616.56,1,1,0,123846.07,0
9268,15580912,McNeill,748,France,Male,32,5,154737.88,2,1,1,172638.13,0
9269,15785183,Chukwuebuka,596,Spain,Male,29,2,0,2,1,1,1591.19,0
9270,15705383,Shen,642,France,Male,35,4,125476.31,1,1,1,91775.51,0
9271,15712903,Diaz,499,France,Female,21,3,176511.08,1,1,1,153920.22,0
9272,15774285,Kentish,649,Spain,Female,47,8,110783.28,1,1,1,71420.16,0
9273,15583138,Persse,739,France,Male,42,2,141642.92,2,1,0,172149.76,0
9274,15740160,Okwukwe,616,France,Male,31,1,0,2,1,1,54706.75,0
9275,15793425,Watt,560,Spain,Female,33,9,0,1,0,1,183358.21,0
9276,15749265,Carslaw,427,Germany,Male,42,1,75681.52,1,1,1,57098,0
9277,15623989,Griffin,435,France,Male,54,3,0,1,1,0,156910.46,1
9278,15604832,Hsia,633,France,Male,29,7,0,1,1,1,130224.73,0
9279,15584580,Fyodorova,443,France,Male,35,6,161111.45,1,0,0,13946.66,0
9280,15573854,Chukwujekwu,727,France,Male,62,5,0,2,0,1,38652.96,0
9281,15614847,Townsend,674,France,Female,45,6,72494.69,1,0,1,140041.78,0
9282,15679966,Marsh,661,France,Female,31,3,133964.3,1,1,1,166187.1,0
9283,15799435,Hayes,619,Spain,Male,34,1,0,1,1,0,139919.38,0
9284,15752186,Padovano,562,France,Female,27,3,0,2,1,0,28137.03,0
9285,15705544,Ma,633,France,Male,61,3,157201.48,1,0,1,50368.63,0
9286,15713632,Ham,551,Spain,Female,48,5,95679.29,1,0,0,94978.1,0
9287,15586523,Paten,720,Germany,Female,29,7,106230.92,1,1,1,69903.93,1
9288,15609176,Cawthorne,688,France,Female,32,5,0,2,0,1,177607.77,0
9289,15769308,Herbert,635,Germany,Female,36,9,81231.85,2,1,0,196731.08,0
9290,15676810,Jen,561,France,Female,31,1,81480.27,2,1,1,65234.6,0
9291,15634591,Saunders,850,France,Male,33,8,73059.38,1,1,1,186281,0
9292,15679804,Esquivel,636,France,Male,36,5,117559.05,2,1,1,111573.3,0
9293,15677764,Chao,461,Germany,Female,74,1,186445.31,2,1,1,196767.83,0
9294,15571917,Eluemuno,771,Germany,Female,38,5,137657.71,2,1,0,72985.61,0
9295,15574608,Sidorova,713,France,Male,36,8,133889.35,1,1,1,143265.65,0
9296,15740868,Pirogova,658,Germany,Female,45,9,134562.8,1,1,1,159268.67,0
9297,15702442,Benson,586,Germany,Female,56,9,100781.75,2,1,1,54448.41,0
9298,15699797,Santana,737,France,Male,30,8,174356.13,1,0,0,31928.5,0
9299,15648047,Williamson,742,Germany,Male,27,5,190125.43,2,0,0,21793.59,0
9300,15766826,North,824,France,Male,26,7,146266,1,1,0,21903.62,1
9301,15591628,Davies,701,Germany,Male,41,9,164046.1,1,1,0,49405.93,0
9302,15583857,Siciliano,623,Spain,Female,43,4,123536.52,2,0,0,154908.52,0
9303,15752534,Mironov,744,France,Male,36,10,0,2,1,1,182867.84,0
9304,15741403,Amechi,698,Spain,Female,38,1,171848.38,1,0,0,16957.45,0
9305,15783589,Toscano,616,France,Male,40,9,0,2,0,0,93717.55,0
9306,15598046,Su,662,France,Female,39,5,139562.05,2,1,0,61636.22,0
9307,15643330,Chukwuemeka,594,France,Male,37,2,0,2,0,1,95864.5,0
9308,15680405,P'eng,685,France,Male,40,2,168001.34,2,1,1,167400.29,0
9309,15728683,Lombardo,742,France,Male,27,0,0,2,0,1,131534.96,0
9310,15621644,Lombardi,678,Germany,Male,83,6,123356.63,1,0,1,92934.41,0
9311,15733032,Butler,651,Spain,Male,47,2,0,2,1,1,119808.64,0
9312,15608381,Dean,585,Germany,Male,50,2,125845.66,1,1,0,9439.31,1
9313,15658946,Piccio,579,Germany,Male,40,10,45408.85,2,1,0,18732.91,0
9314,15757912,Bradley,722,Germany,Female,37,0,125977.81,1,0,0,160162.42,0
9315,15645371,Cameron,613,Germany,Female,51,7,147262.11,1,1,1,53630.9,1
9316,15653110,Chan,694,France,Male,42,8,133767.19,1,1,0,36405.21,0
9317,15766355,Lettiere,550,Germany,Male,49,0,108806.96,3,1,0,61446.92,1
9318,15585249,Mironova,741,France,Male,42,6,106036.52,1,1,0,194686.78,1
9319,15611786,Tsui,668,Spain,Female,69,9,0,1,0,1,134483.07,0
9320,15575486,Okoli,529,France,Female,27,1,0,2,1,1,37769.98,0
9321,15780215,Berry,636,France,Male,31,6,0,2,1,1,2382.61,0
9322,15686099,Ruse,563,Spain,Male,61,1,82182.1,1,1,0,106826.92,1
9323,15739042,Bogolyubov,767,France,Female,35,9,0,2,1,0,39511.61,0
9324,15815316,Kennedy,644,France,Male,50,9,76817,4,1,0,196371.13,1
9325,15778489,Bolton,780,Germany,Male,71,9,142550.25,2,1,1,122506.78,0
9326,15786389,Chuang,635,Spain,Female,41,10,0,2,1,1,61994.2,0
9327,15601787,Greco,641,Germany,Male,35,2,103711.56,1,0,1,192464.21,1
9328,15624715,Ma,593,Spain,Female,40,2,0,1,1,1,5194.95,0
9329,15763093,Nucci,540,Germany,Female,35,7,128369.75,2,1,0,198256.15,0
9330,15572073,Yao,663,Spain,Male,35,5,0,2,1,1,62634.94,0
9331,15780256,Palfreyman,630,France,Male,34,9,0,2,1,1,114006.35,0
9332,15659305,Webster,605,Germany,Male,19,8,166133.28,1,1,1,107994.99,0
9333,15638882,Cardell,710,Germany,Female,62,9,148214.36,1,1,0,48571.14,1
9334,15714680,Bianchi,755,France,Female,78,5,121206.96,1,1,1,76016.49,0
9335,15777217,Somadina,641,Spain,Male,25,10,0,2,1,1,180808.39,0
9336,15739123,Mellor,737,Germany,Male,50,4,127552.85,2,1,0,4225.11,0
9337,15594450,Tomlinson,695,France,Male,49,9,159458.53,1,1,0,135841.35,0
9338,15797751,Pai,466,Germany,Female,47,5,102085.72,1,1,1,183536.24,1
9339,15691543,Lennox,558,Germany,Male,58,2,142537.18,1,1,1,88791.83,0
9340,15722845,Meldrum,665,Spain,Male,29,1,182781.74,2,1,1,63732.9,0
9341,15605804,Watson,737,France,Male,45,10,0,2,1,0,1364.54,0
9342,15702061,Findlay,654,France,Male,29,7,0,2,1,1,149184.15,0
9343,15694321,Su,619,France,Female,28,3,0,2,1,0,53394.12,0
9344,15798749,Davidson,845,Germany,Female,43,3,152063.59,2,1,0,97910.06,0
9345,15720050,Barrett,727,France,Female,28,2,110997.76,1,1,0,101433.76,0
9346,15758048,Miah,582,France,Male,50,2,148942,1,1,1,116944.3,0
9347,15805681,Chamberlain,716,France,Male,41,9,0,1,1,1,113267.48,0
9348,15802809,Vidal,660,Spain,Female,36,0,84438.57,1,1,1,181449.51,0
9349,15807239,Lung,664,France,Female,34,7,93920.47,1,0,0,179913.98,0
9350,15749093,Tretyakova,801,France,Male,43,4,158713.08,2,0,0,98586.14,0
9351,15689344,Montgomery,615,Spain,Male,42,4,0,3,0,1,120321.09,0
9352,15606076,Golubev,718,Germany,Male,63,7,123204.88,1,1,1,100538.8,0
9353,15610090,Han,667,France,Male,40,8,72945.29,2,1,0,98931.5,0
9354,15693926,Pan,670,Spain,Male,37,0,178742.71,1,1,1,194493.57,0
9355,15791501,Carroll,590,France,Male,43,8,0,2,1,1,143628.31,0
9356,15621870,Hawkins,739,Spain,Female,40,8,0,1,1,0,167030.51,0
9357,15734711,Loggia,373,France,Male,42,7,0,1,1,0,77786.37,1
9358,15814405,Chesnokova,418,France,Female,46,9,0,1,1,1,81014.5,1
9359,15729359,Chambers,837,France,Female,29,9,0,2,1,1,41866.26,0
9360,15606944,Fleming,645,Germany,Male,43,9,140121.17,1,1,0,11302.7,1
9361,15671934,Veale,552,Germany,Male,39,2,132906.88,1,0,1,149384.43,0
9362,15641773,Browne,580,Germany,Male,45,2,179334.83,2,1,1,169303.65,0
9363,15701972,Parsons,684,France,Male,35,3,137179.39,1,1,1,37264.11,0
9364,15749114,Bailey,634,Spain,Male,35,3,0,2,1,1,19515.48,0
9365,15780362,Ferrari,607,France,Female,49,9,119960.29,2,1,0,103068.22,0
9366,15753229,Genovese,802,France,Male,29,9,127414.55,1,1,1,134459.12,0
9367,15656009,McIntyre,736,France,Female,36,6,0,1,1,0,70496.66,0
9368,15785024,Warner,629,France,Female,40,9,137409.19,1,1,0,175877.7,1
9369,15670492,Gordon,737,France,Male,28,8,0,2,1,0,106390.01,0
9370,15795458,McMillan,718,Spain,Female,39,2,0,1,1,1,52138.49,0
9371,15732438,Cheng,561,France,Male,43,4,0,4,0,0,18522.91,1
9372,15781987,Akhtar,641,France,Male,31,9,112494.99,1,1,1,32231.6,0
9373,15775826,Iadanza,677,France,Male,30,1,78133.15,1,0,1,174225.88,0
9374,15807457,Abernathy,641,Spain,Female,36,1,0,2,1,0,102021.39,0
9375,15632538,Watson,658,Spain,Female,32,5,145553.07,1,1,1,31484.76,0
9376,15641389,Shen,659,Germany,Male,48,4,123593.22,2,1,0,82469.06,1
9377,15657306,Kershaw,567,France,Female,47,2,0,1,0,0,110900.43,1
9378,15709447,Reed,584,France,Female,26,0,146286.22,1,1,0,105105.35,0
9379,15762682,Mitchell,709,Spain,Female,35,1,111827.27,2,1,0,12674.68,0
9380,15626042,Webb,690,Spain,Female,26,2,0,2,1,1,93255.85,0
9381,15597109,Vanzetti,627,France,Male,70,1,94416.78,1,0,1,145299.5,0
9382,15756148,Nnanna,765,Spain,Male,45,2,91549.78,1,1,1,47139.44,0
9383,15665634,Campbell,645,France,Female,38,7,59568.57,1,1,1,167723.25,0
9384,15739997,Capon,716,France,Female,23,2,94464.81,2,0,1,185900.88,0
9385,15686242,Otutodilichukwu,771,France,Female,57,4,0,1,0,0,85876.67,1
9386,15759244,Boone,687,Germany,Male,44,8,95368.14,2,1,1,1787.85,0
9387,15672027,McIntyre,717,Germany,Female,33,10,102185.42,2,1,0,23231.93,0
9388,15594576,Zhdanov,524,France,Male,32,1,144875.71,1,0,0,187740.04,0
9389,15707138,Nagy,679,Spain,Male,39,5,0,2,1,1,100060.54,0
9390,15756954,Lombardo,538,France,Female,32,2,0,1,1,1,80130.54,0
9391,15619130,Simpson,752,Germany,Female,37,5,113291.05,2,1,1,132467.54,0
9392,15639665,Herbert,846,Spain,Male,61,0,0,2,1,1,96202.44,0
9393,15571065,Lehr,532,Spain,Female,39,0,0,2,1,0,94977.3,0
9394,15686060,Chou,670,Germany,Male,43,9,111677.88,1,1,0,178827.3,1
9395,15615753,Upchurch,597,Germany,Female,35,8,131101.04,1,1,1,192852.67,0
9396,15800961,Ugorji,627,Germany,Male,52,1,76101.81,2,0,1,177238.35,0
9397,15763065,Palerma,700,Spain,Female,40,2,0,2,1,0,199753.97,0
9398,15672467,Coles,766,France,Female,52,7,92510.9,2,0,1,66193.61,0
9399,15752915,Hsueh,488,France,Female,34,2,0,2,1,1,181270.84,0
9400,15744695,Tu,694,France,Male,39,5,77652.4,1,1,1,25407.59,0
9401,15584897,Kuo,639,France,Female,31,3,98360.03,1,0,0,20973.8,0
9402,15601857,Woodhouse,705,Germany,Female,46,4,115518.07,1,0,0,76544.9,1
9403,15674156,Tretiakova,810,Germany,Male,69,3,27288.43,1,1,1,110509.9,0
9404,15695465,Gibson,638,France,Female,36,6,0,1,1,0,164247.51,0
9405,15792232,Moss,595,Spain,Female,43,5,0,2,0,0,105149.8,0
9406,15807900,Chineze,575,France,Male,36,7,0,1,1,1,55868.97,1
9407,15743760,Davidson,850,France,Male,31,6,131996.66,2,1,1,178747.43,0
9408,15652835,Liang,419,Spain,Female,27,2,121580.42,1,0,1,134720.51,0
9409,15767818,Graham,640,France,Male,55,10,132436.34,1,1,0,978.66,0
9410,15591150,Nwebube,570,Spain,Male,34,10,0,2,0,1,183387.12,0
9411,15734659,Sozonov,640,Germany,Female,46,5,107978.4,2,1,0,155876.06,0
9412,15796115,Forbes,689,Germany,Female,40,4,78119.59,4,1,0,119259.34,1
9413,15724648,Chikezie,725,France,Male,26,6,98684.15,1,0,0,133720.57,0
9414,15737732,Onwuemelie,751,France,Female,44,10,0,2,1,0,170634.49,0
9415,15632280,Toth,544,Spain,Female,53,9,0,1,1,0,125692.07,1
9416,15750407,Hunt,768,Germany,Female,43,2,129264.05,2,0,0,19150.14,0
9417,15795370,Mazure,648,Germany,Male,37,6,131753.41,1,1,0,86894.67,0
9418,15656829,Hughes,577,Spain,Female,33,6,0,2,1,0,57975.8,0
9419,15643794,Bennett,639,Spain,Female,27,2,0,1,1,1,82938.99,0
9420,15798605,Tien,686,Germany,Male,26,1,57422.62,1,1,1,79189.4,0
9421,15637324,Kay,657,France,Female,28,7,0,2,0,1,5177.62,0
9422,15589589,Bryan,613,France,Male,34,5,144094.2,1,1,0,44510.26,0
9423,15778936,Ingamells,701,France,Male,33,9,147510.34,1,1,0,190611.92,0
9424,15757385,Milne,578,Spain,Female,28,8,161592.76,1,1,0,177834.79,0
9425,15666200,Lombardo,689,France,Female,40,1,0,2,1,1,119446.64,0
9426,15683977,Owens,687,Spain,Female,72,4,0,2,1,1,50267.69,0
9427,15675518,Charlton,499,Spain,Female,53,1,75225.53,2,0,0,144849.1,1
9428,15584812,Overby,693,Spain,Female,39,0,0,2,0,0,81901.6,0
9429,15752984,Chifley,737,France,Female,70,9,87542.89,2,1,1,42576.86,0
9430,15577913,Oliver,651,France,Female,32,8,144581.96,1,1,1,87609.5,0
9431,15591980,Hill,753,France,Male,33,5,122568.05,2,1,1,82820.85,0
9432,15598948,DeRose,523,Spain,Female,24,5,172231.93,1,0,1,155144.12,0
9433,15574142,Chuang,458,Germany,Female,28,2,171932.26,2,1,1,9578.24,0
9434,15582903,Edwards,643,France,Male,39,7,0,2,1,1,170392.59,0
9435,15733229,Rodriguez,638,Spain,Female,34,7,0,2,0,0,3946.29,0
9436,15635752,Lo,685,Germany,Male,38,4,111798.06,2,1,1,102184.66,0
9437,15771000,Powell,684,France,Male,38,4,0,3,1,0,75609.84,0
9438,15804864,Chu,670,France,Female,27,5,79336.61,1,1,1,26170.08,0
9439,15641175,Munro,701,Germany,Male,63,3,120916.52,3,0,0,144727.45,1
9440,15692226,Onwumelu,705,France,Female,31,3,142905.51,1,1,1,58134.97,0
9441,15584156,Siciliani,593,Spain,Male,27,10,0,3,0,0,94620,1
9442,15702656,Yobachi,651,France,Female,33,1,96834.78,1,1,0,108764.69,0
9443,15606552,Akabueze,741,France,Male,37,9,105261.76,2,1,1,149503.54,0
9444,15687001,Chiemenam,596,Germany,Male,54,1,123544,1,1,1,120314.75,1
9445,15781903,Odinakachukwu,581,Germany,Male,41,2,127913.71,2,1,1,44205.95,0
9446,15731951,Reilly,689,Spain,Female,28,5,95328.6,1,1,0,6129.61,1
9447,15580953,Forbes,544,France,Male,30,4,73218.89,1,0,1,126796.69,0
9448,15810390,Amadi,718,France,Female,41,1,0,2,0,1,27509.52,1
9449,15628274,Ferri,583,Germany,Male,35,8,149995.72,2,1,0,42143.55,0
9450,15615444,Y?an,663,Germany,Male,28,8,123674.28,2,1,1,87985.2,0
9451,15784010,Williamson,666,Germany,Male,33,2,124125.26,1,1,0,81884.8,0
9452,15571586,Briggs,524,Spain,Male,29,3,159035.45,1,1,0,2705.31,1
9453,15748616,Napolitani,599,France,Male,27,5,0,2,1,0,30546.4,0
9454,15769402,Carpenter,667,France,Male,27,7,156811.74,1,1,1,149402.59,0
9455,15739248,Lin,727,France,Male,52,4,0,2,1,1,118429.02,0
9456,15603481,Robinson,689,Spain,Female,55,4,0,2,1,1,58442.25,0
9457,15723604,Collins,639,France,Male,39,6,150555.83,1,1,0,30414.17,0
9458,15797822,Kingsley,678,France,Male,28,2,109137.12,1,1,1,58814.41,0
9459,15665064,Harvey,523,France,Male,36,8,158351.02,2,1,0,155304.53,0
9460,15640580,Obiora,650,France,Female,47,9,0,1,1,0,187943.6,0
9461,15581089,Knight,744,Spain,Male,35,7,0,2,1,1,43036.6,0
9462,15728605,Hung,697,France,Male,40,4,0,2,0,1,26543.28,0
9463,15737385,Curtis,800,Spain,Female,46,6,0,2,1,0,171928.04,0
9464,15714789,Perez,664,France,Male,24,7,0,1,0,1,35611.35,0
9465,15786035,Gosnell,740,France,Male,39,9,0,2,1,0,19047.23,0
9466,15815259,Fang,835,France,Female,56,2,0,2,1,1,39820.13,0
9467,15592716,Clarke,559,France,Male,52,2,0,1,1,0,129013.59,1
9468,15734850,Milanesi,676,Spain,Male,36,1,82729.49,1,1,0,113810.12,0
9469,15638047,Chia,613,Germany,Female,45,9,142765.24,2,1,0,34749.65,0
9470,15674573,Gearhart,713,France,Female,25,4,121172.97,1,1,1,56268.98,0
9471,15694859,McLean,751,Germany,Female,28,10,132932.14,2,1,1,46630.47,0
9472,15776404,Williamson,523,France,Male,22,8,123374.46,1,1,1,124906.59,0
9473,15579345,Murphy,775,Germany,Female,74,0,161371.5,1,1,1,134869.93,0
9474,15690733,Angelo,608,Spain,Male,45,4,0,2,0,0,36697.48,1
9475,15631481,Thomson,673,France,Male,51,8,79563.36,2,1,1,172200.91,0
9476,15620988,Murray,616,France,Male,46,2,0,2,1,0,137136.46,0
9477,15571529,Kirby,650,Germany,Female,48,7,138232.24,1,1,0,57594.78,0
9478,15592104,Lane,655,France,Female,41,5,0,1,0,0,36548,1
9479,15651900,Bergamaschi,782,Germany,Female,53,1,81571.05,1,1,0,182960.46,1
9480,15596212,Yang,781,Spain,Male,35,1,0,2,0,0,42117.9,0
9481,15710687,Mills,593,France,Female,33,0,95927.04,1,1,0,199478.05,0
9482,15613787,Chidubem,505,Spain,Male,35,8,116932.59,1,1,0,91092.84,0
9483,15599211,Findlay,707,France,Male,40,1,0,2,1,0,14090.4,1
9484,15675983,Wood,692,France,Female,36,3,79551.12,1,0,1,178267.07,0
9485,15622370,Boyle,813,Germany,Male,30,1,116416.94,1,0,1,85808.22,0
9486,15656319,Toscano,850,Spain,Male,37,4,88141.1,1,1,0,109659.12,0
9487,15605130,Seccombe,753,France,Male,32,6,177729.13,1,1,1,161642.08,0
9488,15672574,Uspenskaya,850,Spain,Female,32,5,0,1,1,1,3830.59,0
9489,15659355,McKenzie,671,Spain,Male,32,6,123912.78,2,1,1,146636.44,0
9490,15777907,Liang,791,France,Female,33,3,0,1,1,1,144413.92,1
9491,15655171,Yermakova,624,France,Male,80,3,0,1,1,1,65801.44,0
9492,15619674,White,649,France,Female,35,4,108306.44,1,1,1,192486.24,0
9493,15775192,Rounsevell,732,Germany,Female,48,4,102962.62,1,1,0,120852.85,1
9494,15617657,Ts'ai,664,France,Female,36,0,103502.22,1,1,1,146191.82,0
9495,15688951,Stoneman,789,Germany,Male,43,8,119654.44,2,0,1,148412.24,1
9496,15763460,Yao,680,France,Male,33,10,183768.47,1,1,0,164119.35,0
9497,15756992,Chukwukere,701,France,Male,37,1,0,2,1,0,163457.55,0
9498,15617454,Ifeatu,684,France,Female,25,1,0,2,0,1,144978.47,0
9499,15701932,Millar,586,France,Female,52,6,140900.97,1,1,1,67288.89,0
9500,15700813,Igwebuike,522,Germany,Female,25,5,94049.92,2,1,0,103269,0
9501,15645600,Obidimkpa,739,Spain,Female,27,8,98926.4,1,1,1,106969.98,0
9502,15634146,Hou,835,Germany,Male,18,2,142872.36,1,1,1,117632.63,0
9503,15686743,Moody,790,Spain,Male,29,3,46057.96,2,1,1,189777.66,0
9504,15698792,Keldie,671,France,Female,48,6,119769.77,1,0,1,66032.65,0
9505,15591724,Liu,560,France,Female,44,5,143244.97,1,1,0,98661.27,0
9506,15571281,Ts'ao,651,France,Male,28,10,79562.98,1,1,1,74687.37,0
9507,15661380,Walker,682,France,Male,69,6,0,2,0,1,149604.18,0
9508,15728885,Defalco,808,France,Male,41,0,0,1,1,1,79888.78,0
9509,15618950,Lo Duca,644,Spain,Male,26,8,96659.64,2,1,1,138775.69,0
9510,15609804,Hyde,688,France,Male,29,1,0,2,1,0,154695.57,0
9511,15735849,Kanayochukwu,617,France,Female,26,2,165947.99,2,0,1,168834.38,0
9512,15652948,Yen,738,France,Male,33,4,92676.3,1,1,0,105817.63,0
9513,15618155,Ts'ui,663,France,Male,45,5,83195.12,1,1,1,48682.1,0
9514,15566378,Tillman,515,France,Male,48,5,129387.94,1,0,1,147955.91,1
9515,15565879,Riley,845,France,Female,28,9,0,2,1,1,56185.98,0
9516,15792922,Tu,639,Spain,Male,38,9,130233.14,1,1,1,81861.1,0
9517,15770567,Ruiz,557,France,Female,32,3,123502.53,1,1,1,69826.8,0
9518,15738042,Goliwe,543,Germany,Male,37,8,140894.06,2,1,1,118059.19,0
9519,15714920,Balashov,585,Germany,Male,44,7,163867.86,1,1,1,112333.22,0
9520,15782121,Leonard,610,France,Female,27,2,0,2,1,0,14546.76,0
9521,15673180,Onyekaozulu,727,Germany,Female,18,2,93816.7,2,1,0,126172.11,0
9522,15660636,Carpenter,540,Spain,Female,40,8,0,2,1,0,3560,0
9523,15664504,Beede,418,France,Male,35,7,0,2,1,1,88878.15,0
9524,15790322,Beneventi,660,France,Female,32,0,114668.89,1,1,0,84605,0
9525,15739847,Sadlier,850,Germany,Male,38,5,146756.68,1,1,0,78268.61,0
9526,15699415,Lewis,618,France,Female,46,6,150213.71,1,1,0,120668.46,1
9527,15665521,Chiazagomekpele,642,Germany,Male,18,5,111183.53,2,0,1,10063.75,0
9528,15682868,Elliott,850,France,Female,40,9,99816.46,1,1,1,163989.66,1
9529,15584462,Liang,739,France,Male,34,9,0,1,1,0,60584.33,0
9530,15661708,She,508,France,Female,41,5,0,2,1,1,94170.84,0
9531,15584452,Bozeman,667,France,Male,41,6,0,2,0,0,167181.77,0
9532,15717010,Yu,741,France,Female,60,5,0,1,1,1,38914.51,0
9533,15643828,Teng,592,France,Male,29,7,0,2,1,1,91196.67,0
9534,15733361,Davide,651,Germany,Female,45,6,86714.06,1,1,0,85869.89,1
9535,15795488,Beneventi,773,Spain,Male,52,2,0,2,1,0,57337.79,0
9536,15581551,Yobachukwu,850,Spain,Male,41,8,132838.07,1,1,1,175347.28,0
9537,15632051,Douglas,550,Germany,Female,42,10,128707.31,1,1,0,63092.65,1
9538,15780409,Egobudike,783,France,Male,40,6,0,2,1,0,109742.55,0
9539,15572767,Shelby,777,France,Male,29,2,0,2,1,0,124489.88,0
9540,15590337,Golubov,659,France,Male,29,6,123192.12,1,1,1,56971.41,1
9541,15634551,Williamson,727,Germany,Male,46,3,115248.11,4,1,0,130752.01,1
9542,15669290,Fan,603,France,Male,38,8,59360.77,1,1,1,191457.06,0
9543,15621140,Nwebube,644,Spain,Male,37,9,0,2,1,1,96442.86,0
9544,15613518,Bellucci,647,France,Female,35,6,112668.7,1,0,1,122584.29,0
9545,15728043,Udinese,648,Germany,Female,37,7,138503.51,2,1,0,57215.85,0
9546,15570073,Marian,721,Spain,Male,57,1,0,1,1,1,195940.96,0
9547,15777033,Chizoba,524,France,Male,29,7,0,2,1,1,105448.74,0
